symbol,date,open,high,low,close,usd_volume,crypto_volume,usd_volume_mil
BGB,2023-04-27,0.39142,0.422552854559194,0.391267336358715,0.409438350915733,12352.6068739035,30252.56672846,0.0123526068739035
BGB,2023-04-28,0.409438350915733,0.414940716010161,0.400050649449103,0.410458501926768,20708.3670851816,51074.94082543,0.0207083670851816
BGB,2023-04-29,0.410458501926768,0.417459569300951,0.401152972435972,0.403056936794635,20910.614153768,51038.02576737,0.020910614153768003
BGB,2023-04-30,0.403056936794635,0.403948376279625,0.390444257964335,0.397140849052227,20178.4752676923,50777.38878914,0.0201784752676923
BGB,2023-05-01,0.397140849052227,0.403511127525762,0.386251156500623,0.392950776405637,20480.3273342618,51770.97870038,0.020480327334261802
BGB,2023-05-02,0.392950776405637,0.404640937131479,0.386264737334453,0.403816486016737,20323.2102871404,51531.6792025,0.0203232102871404
BGB,2023-05-03,0.403816486016737,0.404454700352304,0.39021964262476,0.401090851416506,23527.9545132745,59335.70100671,0.0235279545132745
BGB,2023-05-04,0.401090851416506,0.413017826868579,0.39164242120736,0.405515327104586,30536.3331076535,75767.22980945,0.0305363331076535
BGB,2023-05-05,0.405515327104586,0.412051388214493,0.395627757721343,0.400410527068798,16733.2251499435,41457.56455254,0.0167332251499435
BGB,2023-05-06,0.400410527068798,0.40158300318042,0.390965348214209,0.395607168960789,1367.72972591546,3443.85716372,0.00136772972591546
BGB,2023-05-07,0.395607168960789,0.401945007087545,0.389655680192014,0.399731697803437,3373.82940721025,8515.17861686,0.00337382940721025
BGB,2023-05-08,0.399731697803437,0.429165234638801,0.382458276340827,0.42724464856481,2761.06491257743,6724.29179463,0.00276106491257743
BGB,2023-05-09,0.42724464856481,0.480092841943078,0.415565890956184,0.444877112237637,31198.9994849193,70533.45370749,0.0311989994849193
BGB,2023-05-10,0.444877112237637,0.479443304345984,0.4349344382738,0.46415459284429,3210.04561465407,6907.68322287,0.00321004561465407
BGB,2023-05-11,0.46415459284429,0.506191468858039,0.46415459284429,0.480189573637803,15258.2552377393,30574.63055348,0.0152582552377393
BGB,2023-05-12,0.480189573637803,0.489809973902807,0.456101304366022,0.467740419181902,799.980312633426,1704.7002214,0.000799980312633426
BGB,2023-05-13,0.467740419181902,0.484549056915016,0.467740419181902,0.472067009473747,1186.9741766639,2485.40046388,0.0011869741766639
BGB,2023-05-14,0.472067009473747,0.473193692107094,0.466400391983139,0.469098623220347,1911.1793356232,4046.81773585,0.0019111793356231999
BGB,2023-05-15,0.469098623220347,0.472482513643979,0.466796355481028,0.472482513643979,485.837042717511,1035.11889188,0.000485837042717511
BGB,2023-05-16,0.472482513643979,0.480307199674765,0.455380269012192,0.46141574866223,48245.0438178188,104100.27678586,0.0482450438178188
BGB,2023-05-17,0.46141574866223,0.4648837156093,0.44981911029511,0.456313966929969,5260.986478217,11556.81008243,0.0052609864782169995
BGB,2023-05-18,0.456313966929969,0.46899854854968,0.456313966929969,0.467418061368606,611.881544170513,1324.77825031,0.000611881544170513
BGB,2023-05-19,0.467418061368606,0.48545391175384,0.467418061368606,0.476151735857553,1100.84413199411,2306.68466148,0.00110084413199411
BGB,2023-05-20,0.476151735857553,0.490785163461762,0.475410365203097,0.488494543331166,1099.99471378563,2263.82514913,0.00109999471378563
BGB,2023-05-21,0.488494543331166,0.490928661626351,0.476633736193121,0.480889705538201,1358.4247611194,2817.52682895,0.0013584247611194001
BGB,2023-05-22,0.480889705538201,0.481426269667983,0.463103269822003,0.470142654680592,2436.79993078581,5179.91540685,0.00243679993078581
BGB,2023-05-23,0.470142654680592,0.471503077349211,0.461269348942493,0.461269348942493,2354.36460551645,5036.32694367,0.0023543646055164498
BGB,2023-05-24,0.461269348942493,0.487328050399016,0.451660998542216,0.467566812307534,2483.27478955072,5338.62445899,0.00248327478955072
BGB,2023-05-25,0.467566812307534,0.470831845236971,0.457932417997313,0.463779319573837,2357.74586574607,5062.59265207,0.0023577458657460704
BGB,2023-05-26,0.463779319573837,0.464986908989142,0.431902641071834,0.440954109078599,1947.17183507398,4369.30151587,0.00194717183507398
BGB,2023-05-27,0.440954109078599,0.457613518838977,0.440669921049793,0.450429102257486,2064.37790113602,4562.80028436,0.0020643779011360196
BGB,2023-05-28,0.450429102257486,0.469008075324497,0.450354619888295,0.46506967579405,2682.93171205081,5775.7455376,0.0026829317120508098
BGB,2023-05-29,0.46506967579405,0.471375905557655,0.454196790647955,0.459769020824861,5698.32302496334,12398.14062022,0.0056983230249633395
BGB,2023-05-30,0.459769020824861,0.465090517823188,0.458536542138192,0.458558656138829,5886.23443523254,12743.52926884,0.00588623443523254
BGB,2023-05-31,0.458558656138829,0.462375759992467,0.451811628882205,0.455825807576232,12033.9684885035,26432.14863874,0.0120339684885035
BGB,2023-06-01,0.455825807576232,0.467583001291071,0.443069760171214,0.467583001291071,1554.65102658624,3419.52355148,0.0015546510265862401
BGB,2023-06-02,0.467583001291071,0.479918424342752,0.46314388553211,0.471228036985091,2338.22618990724,4974.85832167,0.00233822618990724
BGB,2023-06-03,0.471228036985091,0.473587090268559,0.464250694898498,0.46549228749156,2249.15168370924,4809.62934147,0.00224915168370924
BGB,2023-06-04,0.46549228749156,0.471154344464372,0.464908380171324,0.468900931970434,2181.30040382391,4655.61152888,0.0021813004038239102
BGB,2023-06-05,0.468900931970434,0.479863008727212,0.456542613709215,0.466286677037644,2356.13296340339,5010.26518957,0.00235613296340339
BGB,2023-06-06,0.466286677037644,0.477156000536985,0.465052700334329,0.474071097509264,2898.43605405813,6131.28726576,0.0028984360540581303
BGB,2023-06-07,0.474071097509264,0.479925128879164,0.473357429392321,0.47432787988208,3188.83027179877,6687.02455523,0.00318883027179877
BGB,2023-06-08,0.47432787988208,0.485768169769374,0.473932281467084,0.485768169769374,2490.00667987649,5177.77311147,0.00249000667987649
BGB,2023-06-09,0.485768169769374,0.506336722872951,0.482154761626,0.502264785500087,2174.40118463465,4382.1522306,0.00217440118463465
BGB,2023-06-10,0.502264785500087,0.515366891483739,0.463358721627861,0.48086938193459,24571.4968407247,52498.16019697,0.0245714968407247
BGB,2023-06-11,0.48086938193459,0.492779096302163,0.474387407728898,0.479128222664152,2002.29223512331,4158.53358759,0.0020022922351233103
